,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
305,Truth About You,Mitchell Tenpenny,4Qum1kECNQrpREev5fvAQ4,2021-07-09,0.492,0.708,-4.639,0.0334,0.0975,0.12,0.697,161.989,-33.045893552380186
306,Let It Burn,Austin Burke,09MhsFYo8oqSsd4eR2F15A,2022-01-28,0.51,0.533,-7.096,0.0271,0.345,0.117,0.418,163.755,-34.78888620717332
307,If I Could,Brynn Cartelli,4Q1p1yb2ri1t920HOxuwqZ,2021-04-30,0.687,0.463,-6.635,0.0368,0.039,0.131,0.289,91.031,-35.95401375358297
308,Fake Bitches,Ashley Kutcher,4RVYmiWL33ICcwvQMrA2Yr,2021-11-19,0.622,0.646,-6.272,0.0317,0.165,0.0809,0.464,91.011,-35.96883774829824
309,The Good Ones,Gabby Barrett,3hLuHKzG1cmlRpq53ZVWd8,2020-06-19,0.519,0.552,-5.023,0.0259,0.18,0.149,0.331,89.957,-37.03997600064964
310,Good Ol' Man,Drew Green,106WZMD4t61E3WIBPtXTDK,2022-02-25,0.594,0.484,-7.093,0.0299,0.286,0.0878,0.281,168.006,-39.03948596810402
311,Judgin' To Jesus,RaeLynn,2vHO4UUtGqd5IBcWJtXUtF,2021-09-24,0.486,0.835,-2.984,0.0671,0.175,0.835,0.778,168.004,-39.15859218959251
312,Loved Me That Way,Lauren Duski,1szcO60jVA6biIxUEIjLFK,2020-12-04,0.356,0.348,-7.34,0.0308,0.217,0.0977,0.169,168.158,-39.200046794375716
313,Power of a Woman,Drake White,36moAQD9LDhjSgY9s3nRCi,2021-10-15,0.661,0.639,-4.746,0.0262,0.358,0.11,0.503,85.981,-41.02184197581061
314,She's Somebody's Daughter (The Wedding Version),Drew Baldridge,6gSZX6W69nGvEBzlvfvvz2,2021-05-14,0.499,0.375,-7.29,0.0364,0.803,0.108,0.4,171.987,-43.02580571301333
315,The Night You Left,Ashley Kutcher,1lgNvkh1uWb0nleFISX63Y,2021-11-19,0.307,0.523,-8.411,0.0821,0.402,0.124,0.387,83.326,-43.71039805515044
316,Thick Thighs,Priscilla Block,0UynRM9BCwJlrNDclupDO3,2020-09-30,0.552,0.775,-3.83,0.0419,0.272,0.241,0.694,83.02,-44.01980299634816
317,Growing Old With You,Restless Road,5n4kMW5dn7MHFhXQuJb9zG,2022-01-21,0.478,0.516,-7.276,0.0267,0.403,0.0823,0.376,80.09,-46.90226521783705
318,Should Have Known Better,Jessie James Decker,0zpaxKLpHw3zCmiYcvn9OV,2021-08-20,0.533,0.663,-4.189,0.0333,0.0628,0.108,0.83,175.878,-46.94173857496203
319,Things I Can't Say (feat. Julia Cole),Spencer Crandall,5PfLdXnwvcZ8WbGMQpSsrd,2020-11-06,0.616,0.798,-4.224,0.0481,0.0125,0.114,0.936,80.033,-46.988233391634644
320,Trust Issues,Robyn Ottolini,7FkaQnc8Gyd2hMpiDQrSsO,2020-02-07,0.447,0.772,-5.984,0.0405,0.00836,0.195,0.525,78.115,-48.865715713299466
321,Peter Pan,Kelsea Ballerini,2wqXQjOmQ9KoBm9Ssgt4Fo,2015-05-18,0.514,0.659,-6.142,0.0309,0.0284,0.266,0.463,76.483,-50.497144495496045
322,Side Effects,Sophia Scott,7oKZnoWkLDZjsNsPxYvIWx,2021-05-18,0.521,0.528,-5.756,0.044,0.134,0.112,0.226,76.171,-50.811015038117134
323,Drowning,Chris Young,59JBsvbxoibwgWLVE61acB,2019-06-14,0.438,0.661,-5.189,0.0359,0.211,0.0865,0.319,75.989,-50.99971053169427
324,I Hope (feat. Charlie Puth),Gabby Barrett,5cYFwgA5dHoqR3xGnlr9ew,2020-06-19,0.563,0.576,-6.495,0.0401,0.171,0.158,0.412,75.019,-51.96142925988685
325,My Person - Wedding Version,Spencer Crandall,748Cc4tDYwg5m2EWHaWv5k,2021-05-14,0.312,0.459,-7.565,0.0329,0.816,0.118,0.494,74.466,-52.53369585625486
326,Never Wanted To Be That Girl,Carly Pearce,3TuMOIzXkhKFDNHyQ7Mo8J,2021-09-15,0.553,0.609,-6.436,0.0469,0.151,0.112,0.471,73.903,-53.077016030195296
327,Already Drank That Beer,Ashley Cooke,3LB4ngDB9Nqx6RLCsRll86,2021-08-27,0.594,0.565,-7.299,0.0301,0.478,0.0848,0.318,73.007,-53.98422571983712
328,Unwell,Taylor Acorn,6IppOKrbFWnuEo9ik1jSTp,2020-07-24,0.587,0.347,-10.523,0.0292,0.514,0.107,0.371,70.52,-56.62530799345023
329,Gunpowder & Lead,Miranda Lambert,3z1PqYwMtct2Dm4R9lhWnT,2007-05-01,0.333,0.907,-3.191,0.0959,0.153,0.395,0.353,187.826,-58.9230401183885
330,Can't Miss You Anymore,Avery Anna,5LkRgwjOaBydaGxc5rztPd,2021-05-07,0.388,0.428,-7.146,0.0396,0.166,0.0773,0.311,189.792,-60.82245457445051
331,I Look So Good (Without You),Jessie James Decker,1NxVd04cN2UoNtayFjDmnX,2009-01-01,0.316,0.866,-1.592,0.139,0.201,0.109,0.541,189.88,-61.070736048318345
332,Long Live Cowgirls (with Cody Johnson),Ian Munsick,16LGRLfaVIC5rT2ZvLk0gd,2022-01-28,0.233,0.432,-5.957,0.0321,0.291,0.279,0.286,195.663,-66.6861456374198
333,Bra Off,RaeLynn,3UpJnKg8ku1n9B7Le2Bauo,2021-09-24,0.525,0.785,-4.634,0.0421,0.429,0.0874,0.944,199.851,-70.88977792335992
334,Thinking 'Bout You (feat. MacKenzie Porter),Dustin Lynch,5c37mE38KCxduL41dwsdwg,2022-02-11,0.403,0.711,-4.189,0.0569,0.137,0.109,0.801,203.803,-74.85084927362384
335,Ran into You,Mitch Rossell,33V8ZNvopdCm8BsEKzGXgM,2021-03-30,0.648,0.601,-6.092,0.0264,0.284,0.208,0.36,129.896,-0.9347673451862901
336,How To Talk To Girls,Brantley Gilbert,0TmtIEVQGDMYHWmgYw3Zlq,2021-11-19,0.534,0.905,-4.054,0.0339,0.0119,0.182,0.361,132.044,-3.605105654596623
337,By Your Grace,Cody Johnson,0IlYvLvA257FhOau31pOK8,2021-10-08,0.558,0.546,-5.36,0.0261,0.234,0.227,0.4,135.918,-6.9830395620965735
338,Everybody Talks To God,Aaron Lewis,78NoI7XWKDtir8JvnonJ2y,2022-01-14,0.587,0.572,-5.296,0.0274,0.755,0.208,0.394,135.942,-7.0209106764754186
339,George Strait Songs,Logan Mize,4p3oPMe0WfJWgoZzRY199t,2021-10-01,0.671,0.863,-4.654,0.036,0.00355,0.196,0.7,119.991,-7.143434837800406
340,Slow Burn,Zac Brown Band,7fhB7QhTBMlANw4M41PQHS,2021-10-15,0.574,0.925,-2.886,0.033,0.000611,0.0859,0.686,120.029,-7.612603141258779
341,Heaven,Jason Aldean,7pcfqF4wUhxvfoMqzXQYar,2021-11-12,0.481,0.606,-5.537,0.0296,0.164,0.125,0.291,137.995,-9.041331380847938
342,Carrying Your Love With Me - Spotify Singles,Parker McCollum,6ThMWDBYb8SsqCMup5vLLP,2021-09-21,0.533,0.651,-5.32,0.0258,0.141,0.119,0.474,137.997,-9.056622942121356
343,When You're Lonely,Jon Langston,3NRULQPEu8U0MSvsGLHD2L,2021-10-22,0.56,0.901,-4.771,0.0456,0.0027,0.369,0.478,118.026,-9.062462096325982
344,What A Song Can Do,Lady A,2hRDjNbuoqxqHcXj29JJfZ,2021-06-25,0.567,0.779,-5.41,0.0362,0.0102,0.107,0.358,117.045,-9.968441661421188
345,Rescue Me,Chris Young,1bVSBylqceGUesAORRAohr,2021-08-06,0.578,0.853,-4.728,0.0382,0.128,0.22,0.509,139.931,-11.042768329582618
346,Fishin' On A River,Jake Owen,7fPMxbD8KCeCYEpJmihTjG,2022-02-18,0.531,0.854,-4.708,0.0328,0.0647,0.35,0.547,140.024,-11.140174432025184
347,Horseshoes and Hand Grenades,Mitchell Tenpenny,3o0hiPJ7SzxusicnXlzkBt,2022-03-04,0.57,0.802,-5.054,0.0338,0.101,0.0845,0.23,140.146,-11.226130256544964
348,Made,Spencer Crandall,4G644pINN0ZYIxyqeyuT4b,2021-09-17,0.526,0.729,-4.363,0.0333,0.147,0.103,0.543,140.978,-12.125453567400966
349,She Hates Me Too,Mitchell Tenpenny,72xdezcVjQlnoHsso4QJ9T,2021-09-10,0.525,0.749,-5.075,0.0333,0.0528,0.111,0.304,141.055,-12.12808182066205
350,All In,Chris Janson,7LGC2U92dKTsum0xz2f8Z9,2022-01-21,0.615,0.927,-3.854,0.039,0.00589,0.149,0.737,114.983,-12.20911803706439
351,Why Can't It Be Over,CHASE WRIGHT,5oW78pvnHv7dD1Yfl2YfC0,2021-11-05,0.567,0.658,-6.461,0.0278,0.041,0.0848,0.394,142.0,-13.029635802828182
352,Break Like You Do,Chris Young,7wYCzc3UhMJi2lz8flyUxB,2021-07-23,0.545,0.778,-4.503,0.0307,0.264,0.0724,0.3,141.986,-13.108565448336654
353,"To Hank (feat. HARDY, Brantley Gilbert & Colt Ford)",HIXTAPE,6F8QHX4aAyXKLOrJLICAWJ,2021-12-10,0.506,0.893,-3.831,0.0364,0.00261,0.104,0.582,142.039,-13.259417838645971
354,It Was Me,Lauren Alaina,0tOyuyJV1F3YVK86yb9msv,2021-09-03,0.369,0.416,-5.972,0.0313,0.541,0.365,0.181,113.699,-13.29056834943947
355,Can't Have Mine (Find You A Girl),Dylan Scott,4q9NEq8kUmSZwtNsxL2KJN,2022-02-18,0.663,0.502,-7.07,0.0285,0.791,0.105,0.371,143.969,-15.02354291129149
356,Damn Strait,Scotty McCreery,4jp9FimhP2bQ93vR0A5r7b,2021-09-14,0.523,0.64,-6.15,0.0295,0.0512,0.0675,0.48,144.022,-15.046990023677228
357,Tab with My Name on It,Ryan Hurd,3uPoglqJ9cUUHq3qBtnQU8,2021-10-15,0.547,0.768,-7.079,0.0478,0.00528,0.346,0.136,111.022,-15.992264929031634
358,Complicated,Billy Currington,0Wuc2gCX4joDNUgcXRbC5E,2021-08-06,0.688,0.682,-5.015,0.0393,0.0204,0.296,0.495,110.068,-16.952382324081665
359,Only You,Parmalee,0BOAxZQ9xv738lfPKpBBsi,2021-07-30,0.635,0.737,-3.834,0.0305,0.375,0.177,0.607,110.082,-17.04810121397812
360,New Old Trucks (feat. Dierks Bentley),James Barker Band,6HSCKjyGjvpOdDdZ7vEtsl,2021-10-08,0.588,0.789,-3.737,0.0352,0.0947,0.073,0.544,147.926,-19.096825587141815
361,Circles Around This Town,Maren Morris,13G5xv1wUKvJYbK0wYmioN,2022-01-07,0.591,0.814,-4.986,0.0468,0.015,0.117,0.815,149.9,-20.958267051386347
362,Change,Bailey Zimmerman,5GqFHxvAVUmZPdAFj6THjD,2021-10-08,0.437,0.902,-4.915,0.0372,0.0374,0.089,0.564,150.017,-21.077978329095302
363,Home Run,Joe Nichols,3WcQxf3f924vU8Ae6GNJ16,2021-04-23,0.6,0.745,-5.677,0.0315,0.0435,0.362,0.424,104.023,-22.96456844030372
364,Never Til Now,Ashley Cooke,2t6lQWC69f2ybmd6VTO2vU,2021-08-27,0.57,0.395,-7.435,0.0325,0.719,0.144,0.13,153.77,-24.829421304589907
365,7500 OBO - Acoustic,Tim McGraw,6cPVJA45gmpl0Jgvzac67e,2021-10-08,0.59,0.665,-6.491,0.0328,0.508,0.17,0.763,153.951,-24.975700718171236
366,Famous Friends,Chris Young,4iXDn9pu5Q9sxv45vE8Lak,2020-11-20,0.533,0.855,-2.901,0.0356,0.0553,0.335,0.64,102.017,-25.169310335582022
367,7500 OBO,Tim McGraw,7A4WmJcWx6KrVRfQ2CP8e7,2020-08-21,0.528,0.718,-6.954,0.0337,0.1,0.304,0.51,155.759,-26.79353927426302
368,Get That All The Time (feat. Mitchell Tenpenny),RaeLynn,3hfEwSKgFMMhZJBaPpR41e,2021-09-22,0.548,0.89,-4.049,0.0444,0.243,0.129,0.736,156.038,-27.14075948299908
369,Tequila On A Boat (feat. Chris Lane),Dustin Lynch,22Ll3X3LtYOgpZWy4N7F3p,2022-02-11,0.591,0.877,-3.364,0.0887,0.13,0.387,0.854,157.174,-28.333617482165373
370,Blessed & Free,Kane Brown,0HCFZGK3c1TQorbyPHcj1l,2021-09-30,0.651,0.483,-9.867,0.183,0.754,0.135,0.387,157.765,-29.01970485997494
371,Good Things,Dan + Shay,6kTk6AOcnPguvs1nQ4vUWZ,2021-08-13,0.529,0.621,-6.018,0.0296,0.13,0.173,0.617,97.189,-29.791189886069713
372,Lying With You,CHASE WRIGHT,0eVRxJm8D28dHjPm8eB1Mg,2021-11-05,0.481,0.793,-3.395,0.0399,0.0351,0.134,0.385,159.879,-31.022580967030166
373,Who Cares,Filmore,0AuyO2tufq60YvAFdVYhOn,2021-05-14,0.583,0.828,-4.768,0.0539,0.25,0.512,0.765,95.035,-31.976723253379795
374,Throw It Back (feat. Keith Urban),BRELAND,4BLiRJdtn8jwUVtvbHIv2T,2021-06-04,0.79,0.73,-4.98,0.0926,0.0586,0.0878,0.513,93.985,-33.01705452445874
375,Over You is You (feat. Matt Stell),Tenille Arts,6Y4PZXKRfWrlwIkRbPPYyn,2021-10-22,0.453,0.859,-3.818,0.0722,0.107,0.111,0.537,162.131,-33.23443336671424
376,Where Would I Be,Lady A,132gv2iIWfIInnqHNucPIW,2021-08-20,0.489,0.641,-6.943,0.0284,0.0297,0.113,0.523,93.665,-33.324509121326095
377,Whiskey Sour,Kane Brown,1wlbeqO0XpftrT2pVqcxaL,2022-01-14,0.505,0.348,-8.528,0.0328,0.793,0.0988,0.715,163.639,-34.742742574682275
378,Take My Name,Parmalee,50fXFVykkwS6Om9eqjTK44,2021-07-09,0.559,0.66,-4.143,0.0512,0.222,0.193,0.574,163.957,-35.03517767737525
379,Want It Again,Thomas Rhett,3VvPREisNL7yBoePVbLbyZ,2021-04-30,0.489,0.515,-9.14,0.0348,0.662,0.115,0.37,91.25,-35.85112567073084
380,Out in the Middle,Zac Brown Band,2Dacmfq3VLY1miVcU2SMIt,2021-10-15,0.512,0.857,-3.419,0.0321,0.0167,0.0622,0.544,165.902,-37.024717988566294
381,Girl Who Didn't Care,Tenille Townes,4XCDqYCoYUOc468PUKHgiQ,2021-06-25,0.595,0.725,-4.847,0.202,0.0468,0.0642,0.633,89.54,-37.46334020518756
382,Buy Dirt - Acoustic,Jordan Davis,6MG2uwCDlqChYAAlzCBd50,2021-10-15,0.758,0.492,-6.567,0.0384,0.742,0.0988,0.612,89.038,-37.94561985307207
383,Friends Don't Let Friends,Lady A,1CCg5eneaazLRigi19sHe3,2021-10-22,0.535,0.839,-5.166,0.0392,0.0434,0.104,0.798,89.013,-37.98129136393505
384,Gone But Not Forgotten,Brantley Gilbert,1lJuY06cD1aBtPJ4Xh9LFK,2021-09-17,0.457,0.807,-5.53,0.0328,0.014,0.116,0.397,87.572,-39.4140380647616
385,Good Goodbye (feat. Jimmie Allen),Ashley Cooke,5KcDw23a38rfHHI6Gdnedz,2021-08-06,0.635,0.57,-6.665,0.0253,0.253,0.427,0.389,86.985,-39.998452645801144
386,No Hard Feelings,Old Dominion,3YaycOQk7PoQpl7YdvmWdX,2021-10-08,0.636,0.866,-5.796,0.0553,0.243,0.371,0.963,85.004,-41.979873748651215
387,Same Boat,Zac Brown Band,2VmccNZz4zFmlcXstY8a2D,2021-06-11,0.509,0.842,-5.394,0.0512,0.0506,0.0856,0.664,171.901,-42.93088533480745
388,I'm Not For Everyone,Brothers Osborne,143YESFOZqxVGrKEWisbid,2020-10-09,0.591,0.741,-4.867,0.0466,0.202,0.208,0.635,81.995,-45.002577549524325
389,Break My Heart Again,Danielle Bradbery,0iVbEBizaS8X9RW1MLzKB8,2022-01-14,0.572,0.406,-8.462,0.032,0.641,0.107,0.35,81.768,-45.26978413695055
390,Not Yet - Acoustic,Brett Young,4PRD00PMGwPG35BZ49aNP4,2021-07-23,0.392,0.527,-6.222,0.0319,0.607,0.138,0.805,80.442,-46.53835401683569
391,Right Girl,Dylan Schneider,47Y3HSasGqByNgNHJDo9U5,2021-10-15,0.471,0.884,-5.098,0.037,0.173,0.104,0.719,175.978,-47.01247946503078
392,Pick Me Up,Gabby Barrett,7xNYZeFtrB05pi9tc6lEeb,2021-11-05,0.472,0.701,-4.563,0.0369,0.0387,0.107,0.515,79.805,-47.20154415856403
393,I'm Gonna Let Her,Cole Swindell,0ypM45MRlc73Uttz1ddn9o,2022-02-04,0.412,0.586,-4.572,0.0318,0.292,0.128,0.3,79.234,-47.7714762161245
394,Paying For It,Levi Hummon,4um0dlscaZs2xkSbH72pP2,2021-07-14,0.528,0.802,-4.467,0.0403,0.0254,0.211,0.625,177.907,-48.95859953311342
395,Bye Mom,Chris Janson,0dVuf0NSPxHeovkeAEsvPz,2021-08-20,0.533,0.753,-6.225,0.0379,0.393,0.105,0.506,77.983,-48.995976146386
396,Goodbye Town,Aaron Lewis,0gqn3C7nDbokMkIrbRoyqF,2022-01-28,0.585,0.358,-7.918,0.0369,0.691,0.116,0.532,177.986,-49.03990652299421
397,"Back Then, Right Now",Tenille Arts,1AIlY4mVcOY34SNA4CTVbC,2021-05-21,0.582,0.724,-3.21,0.0319,0.0142,0.0484,0.495,76.986,-50.07959533992021
398,Tequila Talkin',Kameron Marlowe,2aQp76uccAVLEM9jUlvPap,2021-05-05,0.39,0.776,-3.316,0.0321,0.01,0.293,0.669,183.725,-54.82065133846076
399,Why You Gotta Be Like That,Scotty McCreery,0TLDVqhjuTBHjMEkiNMxat,2021-09-17,0.524,0.668,-5.834,0.05,0.00271,0.0568,0.753,187.97,-58.99377672008241
400,Dark Angel (feat. Kevin Gates),Trae Tha Truth,77tsD2Ai9gdjePMqF4TxPS,2013-11-25,0.676,0.92,-5.823,0.269,0.138,0.238,0.434,127.131,-0.03272149198206509
401,Private Room,Boosie Badazz,6NtUvEqIOgO1rRkQk6F0aE,2016-03-25,0.694,0.669,-5.143,0.115,0.0794,0.296,0.522,128.083,-0.09195102454419479
402,Half On a Sack,Three 6 Mafia,4jA9iztK8seGSGo05lJ0Cu,2006-06-20,0.917,0.624,-5.761,0.0441,0.229,0.128,0.328,126.98,-0.17569083946489394
403,Wet (feat. Latto) - Remix,YFN Lucci,0j51R3QEjwpSp9XJqtSh78,2020-12-04,0.71,0.631,-7.254,0.095,0.0653,0.202,0.312,127.991,-0.17833107402038206
404,Plug Daughter 2,Kevin Gates,4v3qXiywDkNfckPnWo8yqy,2021-02-19,0.763,0.806,-5.082,0.172,0.668,0.527,0.739,127.998,-0.23564965908546887
405,Twisted,Merkules,7pM0OKRVs6jXBqRGu81mxD,2021-02-08,0.755,0.493,-7.282,0.0565,0.0637,0.107,0.247,128.158,-0.2466018089175781
406,Said Sum,Moneybagg Yo,3sKz6Sd72K0ofPWcJPPk6H,2020-09-18,0.929,0.667,-6.789,0.353,0.0185,0.1,0.274,126.998,-0.35101605467925334
407,In God I Trust,Kevin Gates,6xCSHFdcD43v2BN69O11bT,2018-09-28,0.863,0.669,-4.613,0.363,0.649,0.102,0.52,127.962,-0.6401229161253803
408,The Thrill,Wiz Khalifa,4wqzOaLxiCRy2Et8tRyNSX,2020-11-11,0.817,0.775,-4.767,0.108,0.277,0.108,0.806,126.984,-0.7671979459025322
409,Stress Relief (with G Herbo),Ann Marie,3furL4HLywxNWxxfTB7wVJ,2020-07-10,0.525,0.636,-5.53,0.397,0.0821,0.168,0.41,129.926,-1.1027699446214845
410,Love No More,3Breezy,2eqYyRIuES9T3VVHnGVxoe,2021-01-09,0.639,0.771,-5.379,0.16,0.791,0.124,0.441,130.067,-1.279956837309908
411,24 (feat. Lil Baby),Money Man,0xUvi7wldroBzaZCengPa5,2020-08-21,0.868,0.638,-7.746,0.0736,0.146,0.0931,0.459,126.03,-1.5488827846721334
412,What's On Your Mind (feat. Jacquees),K CAMP,0te0mYcVMqRLc4vuDjZ0Yg,2020-04-24,0.633,0.471,-9.284,0.282,0.028,0.166,0.375,129.17,-2.379877243333339
413,Nasty Nasty,Boosie Badazz,2hjAeR0vBXt9bgFs4iEkM6,2019-11-14,0.914,0.552,-10.126,0.447,0.163,0.106,0.493,128.182,-3.017601421246324
414,Quarantine Sex,MO3,3cc7WIfFg5rT7RQNJwjjSj,2020-05-18,0.614,0.446,-9.513,0.438,0.224,0.107,0.23,123.054,-4.984765423974605
415,Crazy Mood,Grind2hard Osh’a,2BwaSUdqJ1beOlnKEOZiSn,2021-06-16,0.758,0.612,-8.742,0.151,0.226,0.199,0.698,122.005,-5.516613789384654
416,1 Scale (feat. G Herbo),Young Dolph,5gmkw2031VVIboYqPIjSWB,2020-08-14,0.878,0.635,-5.811,0.24,0.0289,0.276,0.331,135.035,-6.0894762951860555
417,Long Time Coming,MO3,0naF7Nfqw4RNshl8XnLJYd,2019-02-22,0.843,0.395,-8.89,0.506,0.508,0.105,0.439,121.13,-6.399951430921724
418,MOLLY (BABY MAMA),Foogiano,46AcQRZjgozhjwammtHZol,2020-04-10,0.891,0.629,-6.55,0.271,0.0085,0.109,0.243,135.477,-6.5361355335477045
419,Quarantine Thick (feat. Latto),2 Chainz,4JfCA7yaiEORC7NcKBS9nk,2020-11-13,0.934,0.65,-6.065,0.0698,0.13,0.0902,0.649,135.869,-6.9064653809397925
420,Meeting (feat. Foogiano & Latto),Gucci Mane,7li8rJ9EFVTzZkR7whXJ3u,2020-10-16,0.925,0.619,-6.476,0.288,0.14,0.0585,0.635,119.979,-7.024470171294668
421,Time Today,Moneybagg Yo,0YrKSfpvflYnLSBd4Jtu6J,2021-04-23,0.912,0.608,-7.686,0.397,0.0458,0.248,0.327,136.994,-8.167683078074049
422,Mop Wit It,Boosie Badazz,2ZXXkCrync6XGUS6IT9Bvd,2020-02-14,0.958,0.566,-7.14,0.326,0.116,0.102,0.583,118.001,-9.04302782929527
423,Thug Holiday,Trick Daddy,10TfdwQqSz1DzJirOAcqZI,2002-08-06,0.767,0.654,-9.088,0.289,0.372,0.147,0.546,138.062,-9.505364190736154
424,When We,Tank,2HWelwHQS4EdRqIycZOc3O,2017-09-29,0.635,0.324,-9.51,0.0769,0.165,0.108,0.0741,117.863,-9.67363312513592
425,Hotel Room,Do Or Die,3Gqocyx8AWvgdK630V70HM,2021-03-19,0.791,0.646,-6.398,0.0683,0.0117,0.0647,0.304,138.935,-9.97130260543409
426,Dear God (feat. Kevin Gates),FL Dusa,1oPdIqXhjswpTnA5PPQs0K,2021-11-12,0.673,0.748,-6.1,0.365,0.255,0.236,0.716,139.667,-10.69657141986484
427,Walk Through The Fire (feat. Ne-Yo),Yung Bleu,0Abt1QbqiLu45RN3VPECM6,2022-01-21,0.51,0.304,-7.095,0.0422,0.897,0.197,0.238,116.218,-10.817807150228859
428,Ughh(She Nasty),Big Hooch,2OmiwB4h9a9sATzzrTQ7nP,2010-08-20,0.745,0.767,-4.829,0.287,0.196,0.467,0.699,139.871,-10.978321379892877
429,I Don't Get Tired (#IDGT) (feat. August Alsina),Kevin Gates,6HMHgBHdLBQ0QYIaOp2gse,2014-12-15,0.492,0.698,-5.606,0.171,0.0524,0.428,0.288,139.953,-10.998298831084265
430,On the River (feat. Wiz Khalifa),Young Dolph,5QbzvnhnS0CZMHjFGIwfHd,2017-02-03,0.865,0.39,-5.541,0.127,0.473,0.0954,0.105,139.996,-11.049331313396674
431,Luv Bug,Kevin Gates,2ShqM95Kj8k0eCQkd7pVrT,2019-05-31,0.832,0.515,-7.112,0.375,0.0257,0.0957,0.653,139.997,-11.070793395216338
432,One Thing,Kevin Gates,6zvsh5ev7zJ8gz96bfBnZx,2016-01-29,0.733,0.602,-7.144,0.28,0.00892,0.0691,0.308,140.006,-11.079896434009797
433,Drop (feat. DaBaby) - Bonus,Yo Gotti,47PJ1dI4FhYNLr45XWFBtK,2022-02-07,0.922,0.507,-7.955,0.476,0.00295,0.0753,0.353,140.017,-11.19373548456329
434,Creature,Jelly Roll,5yqKUU2DUyilP2TvOrjEzT,2020-03-13,0.763,0.603,-9.201,0.0788,0.176,0.0863,0.402,140.068,-11.47079212440009
435,You and Me,Yelawolf,53QA7j4pHWAtbE3D0Glh7Q,2019-11-01,0.598,0.448,-8.525,0.0342,0.109,0.123,0.0727,140.97,-12.217421782632217
436,Message To Her,3Breezy,40RpxZKx3o3LwtDw1TeEEn,2020-11-27,0.582,0.636,-5.851,0.118,0.566,0.106,0.272,114.603,-12.383824800108528
437,Bad (feat. Rihanna) - Remix,Wale,5yhKaacMZGRo4s6evJx9vk,2013-06-25,0.807,0.702,-6.594,0.0748,0.307,0.111,0.447,114.038,-12.95117063547003
438,Brain Dead (feat. Ari),Moneybagg Yo,0xCa1qXcpjXtENBh7xeg4x,2020-09-18,0.725,0.62,-8.958,0.405,0.133,0.114,0.324,142.023,-13.33004107391192
439,Pardon (feat. Lil Baby),T.I.,5W3z7a1dBlERTBAye0murh,2020-10-16,0.955,0.587,-5.894,0.32,0.181,0.585,0.901,111.975,-15.025234899370407
440,Case Closed,Young Dolph,3RvLAm0ESbUOUZOD7sF4xn,2021-03-26,0.886,0.722,-5.185,0.198,0.0183,0.0826,0.51,144.042,-15.102172065283774
441,Still Trappin',Lil Durk,1lw4FrPr3Y8R7Q1Mro2TMe,2020-12-24,0.877,0.679,-4.969,0.355,0.0458,0.0987,0.624,144.93,-16.0032385088842
442,Comfortable,K CAMP,2BqQQXuBOuhaWeUP7okEx0,2014-09-04,0.765,0.412,-8.932,0.0726,0.72,0.126,0.632,109.986,-17.211341348181872
443,Do U?,Do Or Die,3GUZHOhbl6hQEqsHCkUDDd,2013-08-15,0.617,0.882,-2.701,0.101,0.168,0.12,0.267,145.933,-17.289885707133383
444,Weeks,Kevin Gates,3d9P90Wha2beUBCOb6boQy,2020-10-29,0.64,0.571,-3.714,0.384,0.171,0.0646,0.568,109.56,-17.585531630276314
445,Face Down,Kevin Gates,02Pi34f82D19t9ayVEhM7M,2019-09-27,0.717,0.749,-5.207,0.149,0.12,0.22,0.574,147.922,-18.969401930954387
446,Crazy,Boosie Badazz,3yI5oGYRtqR6ycf7UwehF4,2014-10-15,0.712,0.51,-9.381,0.375,0.101,0.142,0.219,148.087,-19.372978694339306
447,Toxic,Doobie,7EY8QUaKNvdClwxpq7lW0z,2021-06-04,0.776,0.661,-8.102,0.0645,0.11,0.112,0.352,106.954,-20.118382178329863
448,Outlawz (feat. Jazmine Sullivan & 21 Savage),Rick Ross,6rdKv5xmdOs3zsg6mpBK53,2021-11-12,0.381,0.75,-4.051,0.306,0.066,0.349,0.56,149.147,-20.278729902886532
449,Bottom Bitch,Tink,5zAuk07JCI2ZxZch24ZCrS,2020-12-25,0.586,0.73,-5.238,0.0664,0.247,0.112,0.392,106.49,-20.509852376992235
450,Big Energy,Latto,6Zu3aw7FfjAF9WA0fA81Oq,2021-09-24,0.935,0.807,-3.838,0.114,0.0514,0.349,0.813,106.017,-21.093769590995535
451,Shawty (feat. T Pain),Plies,0mYoKqA23wUUj7BTEgNzjg,2007-08-06,0.444,0.708,-5.926,0.126,0.0419,0.0775,0.26,105.412,-21.572835089771054
452,By Yourself (feat. Jhené Aiko & Mustard),Ty Dolla $ign,1psvnQxSDdIKTDM2Jm8QKt,2020-10-23,0.771,0.526,-6.844,0.0718,0.0804,0.663,0.182,104.036,-22.96404109619241
453,What That Speed Bout!?,Mike WiLL Made-It,5iZ5wjTTxSIv8Cfrhj6Jla,2020-11-06,0.755,0.81,-4.061,0.235,0.125,0.382,0.297,101.93,-25.13894723166944
454,Walls Talking,Kevin Gates,7mmutL2N2jtIN3qLIMAQO7,2019-09-27,0.8,0.695,-5.516,0.248,0.0384,0.115,0.341,155.02,-26.05413735715847
455,Entanglements,August Alsina,6TFGUXmdBVux66s5BgEvd0,2020-07-19,0.59,0.772,-3.599,0.172,0.264,0.34,0.748,155.852,-26.993013642335885
